transectid,exp_id,start_datetime,end_datetime,campaing,region,country,country_code,timezone,reef_name,reef_type,sub_region,local_region,transects_reef_section,transects_type,transects_se_type,expedition_day,duration,transects_length,dive_maximum_depth,dive_visibility,dive_temperature,dive_start_lat,dive_start_lng,dive_end_lat,dive_end_lng,dive_team,dive_divers,tech_stereo_gopro,tech_stereo_gopro_valid,tech_stereo_gopro_comments,tech_stereo_gopro_name,tech_gopro_name,tech_altimeter,tech_altimeter_valid,tech_altimeter_synced,tech_altimeter_name,tech_altimeter_comments,tech_imu,tech_gps,tech_sensor,tech_floatie_gopro,tech_lasers,tech_sv_valid,tech_sv_camera,tech_sv_tilted,tech_sv_image_numbers,tech_sv_comments,tech_sv_name,tech_sv_issues,tech_engagement_notes,obs_topography,obs_reef_cover,obs_fish_life,obs_disease_incidence,obs_bleaching_intensity,obs_human_impacts,dive_observations
15010,15,2012-12-14 13:36:00,2012-12-14 14:20:00,GBR,Australia,Australia,au,10,Wishbone Reef,Outer,Far Northern,Great Barrier Reef,South eastern edge,Shallow,Scientific,4,44,1.817,12,30,28,12'06.025S,143'58.276E,12'05.798S,143'57.475E,1,"Anjani Ganase, Christophe Bailhache",No,No,,,,No,No,No,,,Yes,Yes,Yes,,Yes,No,2a,No,,40min transect batterie #5 issues,,40min transect batterie #5 issues,,,,,,,,0
15011,15,2012-12-14 15:43:00,2012-12-14 16:25:00,GBR,Australia,Australia,au,10,Wishbone Reef,Outer,Far Northern,Great Barrier Reef,Southwest patch reef,Shallow,Scientific,4,42,0.877,13,7,28,12'02.725S,143'52.483E,12'02.571S,143'53.046E,1,"Christophe Bailhache, Richard Vevers",No,No,,,,No,No,No,,,Yes,Yes,Yes,,Yes,No,2a,No,,,,,,,,,,,,0
15012,15,2012-12-15 10:01:00,2012-12-15 10:47:00,GBR,Australia,Australia,au,10,Mantis Reef,Outer,Far Northern,Great Barrier Reef,East edge,Shallow,Scientific,4,46,2.106,12,15,28,12'14.582S,143'55.674E,12'13.708S,143'55.936E,1,"Anjani Ganase, Manuel Gonzalez Rivero",No,No,,,,No,No,No,,,Yes,Yes,Yes,,Yes,No,2a,No,,,,,,,,,,,,0
15013,15,2012-12-15 11:54:00,2012-12-15 12:29:00,GBR,Australia,Australia,au,10,Mantis Reef,Outer,Far Northern,Great Barrier Reef,North tip,Shallow,Scientific,4,35,1.106,12,10,28,12'12.660S,143'57.011E,12'12.436S,143'56.451E,1,"Manuel Gonzalez Rivero, Anjani Ganase",No,No,,,,No,No,No,,,Yes,Yes,Yes,,Yes,No,2a,No,,,,,,,,,,,,0
15014,15,2012-12-16 11:49:00,2012-12-16 12:39:00,GBR,Australia,Australia,au,10,Tijou Reef,Outer,Far Northern,Great Barrier Reef,North Tijou,Engagement,Engagement,5,50,0.643,9,15,28,,,,,1,Christophe Bailhache,No,No,,,,No,No,No,,,Yes,Yes,Yes,,Yes,No,2b,No,,,,,,,,,,,,0
15015,15,2012-12-16 09:48:00,2012-12-16 10:31:00,GBR,Australia,Australia,au,10,Tijou Reef,Outer,Far Northern,Great Barrier Reef,south west flank,Shallow,Scientific,5,43,1.617,11,15,28,13'07.183S,143'58.748E,13'07.764S,143'58.304E,1,"Anjani Ganase, Manuel Gonzalez Rivero",No,No,,,,No,No,No,,,Yes,Yes,Yes,,Yes,No,2a,No,,,,,,,,,,,,0
15016,15,2012-12-16 11:48:00,2012-12-16 12:34:00,GBR,Australia,Australia,au,10,Tijou Reef,Outer,Far Northern,Great Barrier Reef,North Tijou,Shallow,Scientific,5,46,1.653,12,15,28,13'05.754S,143'58.714E,13'05.314S,143'58.034E,1,"Manuel Gonzalez Rivero, Ove Hoegh, Guldberg",No,No,"1  GoPro said  ""no SD card""",,,No,No,No,,,Yes,Yes,Yes,,Yes,No,2a,No,,,,,,,,,,,,0
15017,15,2012-12-16 14:43:00,2012-12-16 15:01:00,GBR,Australia,Australia,au,10,Tijou Reef,Outer,Far Northern,Great Barrier Reef,North West flank,Shallow,Scientific,6,18,0.691,12,10,28,13'03.025S,143'57.430E,13'03.262S,143'57.192E,1,"Christophe Bailhache, Anjani Ganase",No,No,,,,No,No,No,,,Yes,Yes,Yes,,Yes,No,2a,No,,,,,,,,,,,,Too much current - abort
15018,15,2012-12-17 12:28:59,2012-12-17 12:45:35,GBR,Australia,Australia,au,10,13040 Reef,Outer,Far Northern,Great Barrier Reef,Inside,Engagement,Engagement,6,17,0.304,7,20,28,,,,,1,Christophe Bailhache,No,No,,,,No,No,No,,,Yes,Yes,Yes,,No,No,2a,No,,,,,,,,,,,,0
15019,15,2012-12-17 09:07:00,2012-12-17 10:07:00,GBR,Australia,Australia,au,10,Tijou Reef,Outer,Far Northern,Great Barrier Reef,South edge,Shallow,Scientific,6,60,1.803,12,20,28,13'15.480S,143'57.546E,13'15.66S,143'58.325E,1,"Christophe Bailhache, Anjani Ganase",No,No,,,,No,No,No,,,Yes,Yes,Yes,,No,No,2a,No,,,,,,,,,,,,0
15020,15,2012-12-17 14:17:39,2012-12-17 15:03:02,GBR,Australia,Australia,au,10,13050 Reef,Outer,Far Northern,Great Barrier Reef,0,Shallow,Scientific,7,45,1.839,12,10,28,13'17.880S,143'58.727E,13'17.435S,143'57.914E,1,"Anjani Ganase, Richard Vevers",No,No,,,,No,No,No,,,Yes,Yes,Yes,,No,No,2a,No,,,,,,,,,,,,0
15021,15,2012-12-17 10:53:58,2012-12-17 11:41:17,GBR,Australia,Australia,au,10,13040 Reef,Outer,Far Northern,Great Barrier Reef,Eastern flank,Shallow and Engagement,Scientific,6,47,2.164,13,20,28,13'16.643S,143'57.328E,13'17.418S,143'56.583E,1,"Manuel Gonzalez Rivero, Christophe Bailhache",No,No,,,,No,No,No,,,Yes,Yes,Yes,,No,No,2a,No,,,,,,,,,,,,0
15022,15,2012-12-18 09:21:00,2012-12-18 10:05:00,GBR,Australia,Australia,au,10,13074 Reef,Outer,Far Northern,Great Barrier Reef,Souther flank,Shallow,Scientific,7,44,1.957,12,15,29,13'27.704S,144'04.366E,13'28.559S,144'03.863E,1,"Anjani Ganase, Manuel Gonzalez Rivero",No,No,,,,No,No,No,,,No,Yes,Yes,,No,No,2a,No,,,,,,,,,,,,0
15023,15,2012-12-18 11:01:00,2012-12-18 11:48:00,GBR,Australia,Australia,au,10,13116 Reef,Outer,Far Northern,Great Barrier Reef,Eastern flank,Shallow,Scientific,7,47,1.492,12,10,29,13'30.293S,144'05.249E,13'30.248S,144'04.520E,1,"Manuel Gonzalez Rivero, Christophe Bailhache",No,No,,,,No,No,No,,,No,Yes,Yes,,No,No,2a,No,,,,,,,,,,,,0
15024,15,2012-12-18 14:15:00,2012-12-18 14:54:00,GBR,Australia,Australia,au,10,13074 Reef,Outer,Far Northern,Great Barrier Reef,Northern flank,Shallow,Scientific,8,39,1.424,31,10,29,13'27.361S,144'03.454E,13'27.959S,144'03.040E,1,"Christophe Bailhache, Anjani Ganase",No,No,,,,No,No,No,,,No,Yes,Yes,,No,No,2a,No,,,,,,,,,,,,Very patchy reef with long sandy parts/wide range of ISO from 800 to 3600
15025,15,2012-12-19 09:45:00,2012-12-19 10:30:00,GBR,Australia,Australia,au,10,Wilson Reef,Outer,Far Northern,Great Barrier Reef,Northeast face,Shallow,Scientific,8,45,1.724,13,15,28,13'56.052S,144'24.306E,13'56.585S,144'25.042E,1,"Anjani Ganase, Christophe Bailhache",No,No,,,,No,No,No,,,Yes,Yes,Yes,,No,No,2a,No,,,,,,,,,,,,0
15026,15,2012-12-19 11:18:00,2012-12-19 12:08:00,GBR,Australia,Australia,au,10,Wilson Reef,Outer,Far Northern,Great Barrier Reef,Southwest face,Shallow,Scientific,8,50,1.752,12,10,28,13'57.526S,144'25.587E,13'57.997S,144'24.805E,1,"Manuel Gonzalez Rivero, Anjani Ganase",No,No,,,,No,No,No,,,Yes,Yes,Yes,,No,No,2a,No,,,,,,,,,,,,0
15027,15,2012-12-19 14:54:00,2012-12-19 16:00:00,GBR,Australia,Australia,au,10,Wilson Reef,Outer,Far Northern,Great Barrier Reef,Northern face,Shallow and Engagement,Scientific,9,66,1.82,15,15,28,13'56.119S,144'23.292E,13'56.895S,144'22.798E,1,"Christophe Bailhache, Manuel Gonzalez Rivero",No,No,,,,No,No,No,,,Yes,Yes,Yes,,No,No,2a,No,,,,,,,,,,,,2 engagment dives before and after the scientific transect done
15028,15,2012-12-20 09:21:00,2012-12-20 10:08:00,GBR,Australia,Australia,au,10,Tydemann Reef,Outer,Far Northern,Great Barrier Reef,Northwest face,Shallow,Scientific,9,47,1.617,12,20,28,13'58.179S,144'31.622E,13'58.236S,144'30.772E,1,"Manuel Gonzalez Rivero, Anjani Ganase",No,No,,,,No,No,No,,,Yes,Yes,Yes,,No,No,2a,No,,,,,,,,,,,,0
15029,15,2012-12-20 11:03:00,2012-12-20 12:01:00,GBR,Australia,Australia,au,10,Tydemann Reef,Outer,Far Northern,Great Barrier Reef,South east face,Shallow and Engagement,Scientific,9,58,2.256,10,20,28,13'58.836S,144'32.563E,13'59.531S,144'31.836E,1,"Anjani Ganase, Christophe Bailhache",No,No,,,,No,No,No,,,Yes,Yes,Yes,,No,No,2a,No,,,,,,,,,,,,0
15030,15,2012-12-20 14:41:00,2012-12-20 15:27:00,GBR,Australia,Australia,au,10,Tydemann Reef,Outer,Far Northern,Great Barrier Reef,Northern face,Shallow,Scientific,10,46,1.741,12,5,28,13'58.192S,144'30.143E,13'59.069S,144'29.292E,1,"Christophe Bailhache, Manuel Gonzalez Rivero",No,No,,,,No,No,No,,,Yes,Yes,Yes,,No,No,2a,No,,,,,,,,,,,,Engagement dive at end of transect
15031,15,2012-12-21 09:11:00,2012-12-21 09:58:00,GBR,Australia,Australia,au,10,14034 Reef,Outer,Far Northern,Great Barrier Reef,North Broken Passage - eastern face,Shallow,Scientific,10,47,1.596,12,10,28,13'55.832S,144'39.639E,13'55.398S,144'38.936E,1,"Manuel Gonzalez Rivero, Christophe Bailhache",No,No,,,,No,No,No,,,Yes,Yes,Yes,,No,No,2a,No,,,,,,,,,,,,0
15032,15,2012-12-21 10:48:00,2012-12-21 11:35:00,GBR,Australia,Australia,au,10,14034 Reef,Outer,Far Northern,Great Barrier Reef,North Broken Passage- northern  face,Shallow,Scientific,10,47,1.859,12,10,28,13'55.172S,144'37.759E,13'55.024S,144'36.750E,1,"Anjani Ganase, Manuel Gonzalez Rivero",No,No,,,,No,No,No,,,Yes,Yes,Yes,,No,No,2a,No,,,,,,,,,,,,0
15033,15,2012-12-21 13:44:00,2012-12-21 14:26:00,GBR,Australia,Australia,au,10,14034 Reef,Outer,Far Northern,Great Barrier Reef,North Broken Passage- west face,Shallow,Scientific,11,42,1.38,12,10,28,13'54.990S,144'36.192E,13'55.583S,144'35.970E,1,"Christophe Bailhache, Richard Vevers",No,No,,,,No,No,No,,,Yes,Yes,Yes,,No,No,2a,No,,,,,,,,,,,,0
12001,27,2014-05-13 15:24:00,2014-05-13 15:41:00,GBR,Australia,Australia,au,10,Ribbon Reef 9,Outer,Cairns-Cooktown,Great Barrier Reef,Northern flank,Shallow,Engagement,5,17,0.338,10,15,0,,,,,1,Pete_Richard,No,No,,,0,Yes,Yes,Yes,alt20140513_GBR_Acropolis.Reef_Challenger.Bay.TXT,,No,Yes,Yes,,Yes,Yes,b,Yes,167-611,,2014.05.13_GBR_Acropolis.Reef_Challenger.Bay,,Resurvey of reef damaged by Cyclone Ita 2nd attempt,Steep slope,Coral Rubble,Average,None,None,Moorings,Repeated transect of area covered in 2012 to display the damage caused by cyclone Ita/ Transect broken in the middle
12029,27,2014-05-09 09:57:00,2014-05-09 10:50:00,GBR,Australia,Australia,au,10,Ribbon Reef 10,Outer,Cairns-Cooktown,Great Barrier Reef,Cod Hole,Shallow,Scientific/Engagement,1,53,1.6,11.6,0,0,,,,,0,Pete_Anjani,No,No,,,,Yes,Yes,Yes,alt2014.05.09_GBR_Cod.Hole1_Cod.Hole2_Challenger.Bay1_Challenger.Bay2.txt,White Altimeter,No,Yes,Yes,none,No,Yes,b,Yes,41-284,Transect doubles back halfway,Orb lost connect twice during transect,2014.05.09_GBR_Cod.Hole_Challenger.Bay,Cameras were labelled incorrectly - Right image labelled D,Left images labelled R,Down images lablled L,Downloader Pro createda couple images synced to a date in the 1970s,the same images are downloaded propery synced,,Mixed,Wall(Scientific transect)
12029,27,2014-05-09 11:48:00,2014-05-09 12:40:00,GBR,Australia,Australia,au,10,Ribbon Reef 10,Outer,Cairns-Cooktown,Great Barrier Reef,Cod Hole,Shallow,Scientific,1,52,1.6,10,0,0,,,,,0,Pete_Richard,No,No,,,,No,No,Yes,alt2014.05.09_GBR_Cod.Hole1_Cod.Hole2_Challenger.Bay1_Challenger.Bay2.TXT,Altimeter not on,No,Yes,Yes,none,No,Yes,b,Yes,291- 831,None,2014.05.09_GBR_Cod.Hole_Challenger.Bay,Cameras were labelled incorrectly - Right image labelled D,Left images labelled R,Down images lablled L,,Mixed,Wall(Scientific transect),sandy,coral rubble,Average (potato cod)
12001,27,2014-05-09 15:21:00,2014-05-09 16:06:00,GBR,Australia,Australia,au,10,Ribbon Reef 9,Outer,Cairns-Cooktown,Great Barrier Reef,Northern flank,Shallow,Engagement,1,45,1.6,6,0,0,,,,,0,Pete_Anjani,No,No,,,,No,No,No,alt2014.05.09_GBR_Cod.Hole1_Cod.Hole2_Challenger.Bay1_Challenger.Bay2.TXT,,No,Yes,Yes,none,No,Yes,b,Yes,845-1042,None,2014.05.09_GBR_Cod.Hole_Challenger.Bay,Cameras were labelled incorrectly - Right image labelled D,Left images labelled R,Down images lablled L,,Mixed,Coral mounds,Coral rubble,Coral Rubble,Abundant big sizes
12001,27,2014-05-09 16:18:00,2014-05-09 16:43:00,GBR,Australia,Australia,au,10,Ribbon Reef 9,Outer,Cairns-Cooktown,Great Barrier Reef,Northern flank,Shallow,Scientific,1,23,1.6,9.9,0,0,,,,,0,Pete_Anjani,No,No,,,,Yes,No,Yes,alt2014.05.09_GBR_Cod.Hole1_Cod.Hole2_Challenger.Bay1_Challenger.Bay2.TXT,Altimeter reset its time,No,Yes,Yes,none,No,Yes,b,Yes,1043-1435,None,2014.05.09_GBR_Cod.Hole_Challenger.Bay,Cameras were labelled incorrectly - Right image labelled D,Left images labelled R,Down images lablled L,,Wall ending in mixed with coral bommies,Soft coral and massive corals at the start,Average,None,None
12014,27,2014-05-10 11:28:00,2014-05-10 12:01:00,GBR,Australia,Australia,au,10,Osprey Reef,Outer,Coral Sea,Coral Sea,western north osprey,Shallow,Scientific,2,33,1.6,10,0,0,,,,,0,Pete_Francesca,No,No,,,,Yes,Yes,Yes,alt2014_GBR_Osprey.Reef_T12014_T12013_T12016_12018_12022.TXT,,No,Yes,Yes,none,No,Yes,b,Yes,10-373,None,2014.05.10_GBR_Osprey.Reef,"Changed the downward facing images to label D, but incorrectly change Left to R and Right to L",,Wall,Coral,Average,Yes - base of branching Acropora turned white,None,Moorings,"Fresh rubble, high coral cover with turtles and sharks"
12013,27,2014-05-10 12:12:00,2014-05-10 12:35:00,GBR,Australia,Australia,au,10,Osprey Reef,Outer,Coral Sea,Coral Sea,western north osprey,Shallow,Scientific,2,23,1.6,11.3,0,0,,,,,0,Pete_Francesca,No,No,,,,Yes,Yes,Yes,alt2014_GBR_Osprey.Reef_T12014_T12013_T12016_12018_12022.TXT,,No,Yes,Yes,none,No,Yes,b,Yes,376- 592,None,2014.05.10_GBR_Osprey.Reef,"Changed the downward facing images to label D, but incorrectly change Left to R and Right to L",,Wall,Coral,Average,None,None,None,High coral cover
12016,27,2014-05-10 13:30:00,2014-05-10 14:07:00,GBR,Australia,Australia,au,10,Osprey Reef,Outer,Coral Sea,Coral Sea,admiralty anchor,Shallow,Scientific,2,37,1.6,11.3,0,0,,,,,0,Pete_Richard,No,No,,,,Yes,Yes,Yes,alt2014_GBR_Osprey.Reef_T12014_T12013_T12016_12018_12022.TXT,,No,Yes,Yes,none,No,Yes,b,Yes,594-1063,None,2014.05.10_GBR_Osprey.Reef,"Changed the downward facing images to label D, but incorrectly change Left to R and Right to L",,Wall,Coral,Average,None,None,Mooring,Coral rubbles found in the gullies of the reef
12018,27,2014-05-10 15:50:00,2014-05-10 16:17:00,GBR,Australia,Australia,au,10,Osprey Reef,Outer,Coral Sea,Coral Sea,north horn,Shallow,Scientific,2,27,1.6,9.7,0,0,,,,,0,Pete_Richard,No,No,,,,Yes,Yes,Yes,alt2014_GBR_Osprey.Reef_T12014_T12013_T12016_12018_12022.TXT,,No,Yes,Yes,none,No,Yes,b,Yes,1066-1348,None,2014.05.10_GBR_Osprey.Reef,"Changed the downward facing images to label D, but incorrectly change Left to R and Right to L",,Wall,Hard and soft coral,Abundant big and small,None,None,None,High amounts of stylophora
12022,27,2014-05-10 16:26:00,2014-05-10 17:00:00,GBR,Australia,Australia,au,10,Osprey Reef,Outer,Coral Sea,Coral Sea,north east osprey rounding north horn,Shallow,Scientific,2,34,1.6,11.4,0,0,,,,,0,Pete_Richard,No,No,,,,Yes,Yes,Yes,alt2014_GBR_Osprey.Reef_T12014_T12013_T12016_12018_12022.TXT,,No,Yes,Yes,none,No,Yes,b,Yes,1385-1856,None,2014.05.10_GBR_Osprey.Reef,"Changed the downward facing images to label D, but incorrectly change Left to R and Right to L",,Wall,Hard coral and CCA,Abundant big sizes,None,None,Mooring,Coral decrease closer to North Horn
12010,27,2014-05-11 08:00:00,2014-05-11 08:36:00,GBR,Australia,Australia,au,10,Osprey Reef,Outer,Coral Sea,Coral Sea,South east edge,Shallow,Scientific,2,36,1.6,11.7,0,0,,,,,0,Anjani_Richard,No,No,,,,Yes,Yes,Yes,alt2014_GBR_Osprey.Reef_T12010_T12024_T12011_T12012.TXT,Altimeter has extra data on it,No,Yes,Yes,none,No,Yes,b,Yes,8-477,None,2014.05.11_GBR_Osprey.Reef,Corrected the image labels,,Wall,Hard Coral,Average,None,Bleaching in a few branching corals,None,One grey whaler
12024,27,2014-05-11 11:04:00,2014-05-11 11:44:00,GBR,Australia,Australia,au,10,Osprey Reef,Outer,Coral Sea,Coral Sea,north east osprey,Shallow,Scientific,3,40,1.6,11.7,0,0,,,,,0,Anjani_Francesca,No,No,,,,Yes,Yes,Yes,alt2014_GBR_Osprey.Reef_T12010_T12024_T12011_T12012.TXT,,No,Yes,Yes,none,No,Yes,b,Yes,480-965,None,2014.05.11_GBR_Osprey.Reef,Corrected the image labels,,Wall,Hard Coral,Abundant,None,Bleaching in a few branching corals,None,Bull Ray halfway through
12011,27,2014-05-11 13:24:00,2014-05-11 14:16:00,GBR,Australia,Australia,au,10,Osprey Reef,Outer,Coral Sea,Coral Sea,western north osprey,Shallow,Scientific,3,52,1.6,10.8,0,0,,,,,0,Pete_Richard,No,No,,,,Yes,Yes,Yes,alt2014_GBR_Osprey.Reef_T12010_T12024_T12011_T12012.TXT,,No,Yes,Yes,none,No,Yes,b,Yes,970-1387,None,2014.05.11_GBR_Osprey.Reef,Corrected the image labels,,Wall,Hard Coral,Average,None,Bleaching in a few branching corals,Quadrats,Grey whalers
12012,27,2014-05-11 15:30:00,2014-05-11 16:06:00,GBR,Australia,Australia,au,10,Osprey Reef,Outer,Coral Sea,Coral Sea,western north osprey,Shallow,Scientific,3,36,1.6,12,0,0,,,,,0,Pete_Francesca,No,No,,,,Yes,Yes,Yes,alt2014_GBR_Osprey.Reef_T12010_T12024_T12011_T12012.TXT,,No,Yes,No,none,No,Yes,b,Yes,1389-1762,None,2014.05.11_GBR_Osprey.Reef,Corrected the image labels,,Detached coral mounds with sandy gullies in between,Hard Coral,Poor,None,None,Mooring,-
12001,27,2014-05-12 16:15:00,2014-05-12 17:02:00,GBR,Australia,Australia,au,10,Ribbon Reef 9,Outer,Cairns-Cooktown,Great Barrier Reef,Northern flank,Shallow,Engagement,4,47,1.6,9.3,0,0,,,,,0,Pete_Richard,No,No,,,,Yes,Yes,Yes,alt20140512_GBR_Challenger.Bay_T12001.TXT,Altimeter has extra data on it,No,Yes,Yes,none,No,Yes,b,No,191- 710,None,2014.05.12_GBR_Challenger.Bay,None,Resurvey of reef damaged by Cyclone Ita,Steep slope,Coral Rubble,Average,None,None,Moorings,Repeated transect of area covered in 2012 to display the damage caused by cyclone Ita
27016,27,2014-05-13 07:54:00,2014-05-13 08:26:00,GBR,Australia,Australia,au,10,Acropolis Reef,Patch Reef,Cairns-Cooktown,Great Barrier Reef,Acropolis_Reef,Shallow,Media,4,32,1.6,15,0,0,,,,,0,Pete_Richard,No,No,,,,Yes,Yes,Yes,alt20140513_GBR_Acropolis.Reef_Challenger.Bay.TXT,,No,Yes,Yes,none,No,Yes,b,No,5-149,None,2014.05.13_GBR_Acropolis.Reef_Challenger.Bay,None,,Coral Patch -between 20m steep slope to 6m,Hard coral - branching/ plating,Abundant small sizes,None,Some due to breakage,Moorings,Very strong currents prevent a proper transect from being carried out
27017,27,2014-05-14 14:52:00,2014-05-14 15:00:00,GBR,Australia,Australia,au,10,Ribbon Reef 3,Outer Barrier,Cairns-Cooktown,Great Barrier Reef,Flare Point Reef,Shallow,Scientific,6,8,1.6,10,0,0,,,,,0,Anjani_Pete,No,No,,,,Yes,Yes,Yes,alt20140514_GBR_Flare.Point.Reef.TXT,,No,Yes,Yes,none,No,Yes,b,Yes,26-460  (D): 27-461 (L and R),None,2014.05.14_GBR_Flare.Point.Reef,Only two cameras connected on the boat,Orb was then restarted and all 3 connected but resulted in 2 extra images in the left and right camera,,Mixed,Moderate slope ending in a wall,Hard Coral,Average,None,None
29001,29,2014-02-20 12:27:00,2014-02-20 12:57:00,SYD,Australia,Australia,au,11,North Bondi,Rocky,Sydney Harbour,New South Wales,N.Bondi,Shallow,Engagement,1,30,1.6,6,0,21,-33.89269,151.28191,-33.8926589,151.28188,0,Francesca_Truter,,No,No,No,NA,,No,No,No,NA,,No,Yes,No,,Yes,Yes,,No,0014-0235,Underweight Orb,2014.02.20_Sydney_N.Bondi,No sensus logger/Prop Issue-underpowered (see SVII log),Time sync. Out on orb cameras/no gps stamp on photo files. GPS data in Data file,Boulders,Macroalgae,Poor,NA,NA,Plastic Bags
29002,29,2014-02-21 11:08:00,2014-02-21 11:51:00,SYD,Australia,Australia,au,11,Middle Head,Rocky,Sydney Harbour,New South Wales,Middle.Head,Shallow,Scientific,2,43,1.6,8,0,21,-33.8283,151.26714,-33.82312,151.25865,0,Kingsley_G,,Yes,Yes,"Clip broken T1, replaced from spare",2014.02.21_Australia_Sydney_Middle.Head,,Yes,Yes,Yes,alt2014.02.21_Australia_Sydney_Middle.Head_North.Head_South.Head.TXT,,No,Yes,No,,Yes,Yes,,Yes,0015-0668,Underweight Orb,2014.02.20_Sydney_Middle.Head,No sensus logger/GPS logging @ 20sec intervals,No gps stamp on photo files. GPS data in Data file.,Boulders,Macroalgae/Sponges/Soft_Corals,Average,NA,NA,Tyres
29003,29,2014-02-21 12:44:00,2014-02-21 13:25:00,SYD,Australia,Australia,au,11,North Head,Rocky,Sydney Harbour,New South Wales,North.Head,Shallow,Scientific,2,41,1.6,11,0,21,-33.82329,151.26624,-33.82298,151.27656,0,Francesca_Truter,,Yes,Yes,,2014.02.21_Australia_Sydney_North.Head,,Yes,Yes,Yes,alt2014.02.21_Australia_Sydney_Middle.Head_North.Head_South.Head.TXT,,No,Yes,No,,Yes,Yes,,Yes,0673-1506,Underweight Orb,2014.02.20_Sydney_North.Head,No sensus logger/GPS logging @ 20sec intervals,no gps stamp on photo files. GPS data in Data file.,Terrace/Spurs_and_grooves,Macroalgae/Sponges,Average,NA,NA,Plastic Bags
29004,29,2014-02-21 15:22:00,2014-02-21 16:09:00,SYD,Australia,Australia,au,11,South Head,Rocky,Sydney Harbour,New South Wales,South.Head,Shallow,Scientific,2,47,1.6,9,0,21,-33.83231,151.27975,-33.84192,151.27745,0,Marianna,,Yes,Yes,,2014.02.21_Australia_Sydney_South.Head,,Yes,Yes,Yes,alt2014.02.21_Australia_Sydney_Middle.Head_North.Head_South.Head.TXT,,No,Yes,No,,Yes,Yes,,Yes,1511-2096,Underweight Orb,2014.02.20_Sydney_South.Head,No sensus logger/GPS logging @ 20sec intervals,no gps stamp on photo files. GPS data in Data file.,Gentle_Slope.Boulder.Mixed,Macroalgae,Average,NA,NA,"Cans, Hat, Garbage"
29005,29,2014-03-03 13:37:00,2014-03-03 14:07:00,SYD,Australia,Australia,au,11,Balgowlah,Rocky,Sydney Harbour,New South Wales,Balgowlah,Shallow,Scientific,12,30,1.6,9,0,21,-33.8118,151.27022,-33.80681,151.2751,0,Marianna,,Yes,Yes,,2014.03.03_Australia_Sydney_Balgowlah,,Yes,Yes,Yes,alt2014.03.03_Australia_Sydney_Balgowlah_Manly.Point.TXT,,No,Yes,Yes,,Yes,Yes,,Yes,0012-0565,,2014.03.03_Sydney_Balgowlah,,no gps stamp on photo files. GPS data in Data file.,Wall.Boulder,Macroalgae/Sponges/ascidians,Abundant Big sizes,NA,NA,"Cans, Noise pollution"
29006,29,2014-03-03 15:04:00,2014-03-03 15:13:00,SYD,Australia,Australia,au,11,Manly Point,Rocky,Sydney Harbour,New South Wales,Manly.Point,Shallow,Scientific,12,9,1.6,8,0,21,-33.80778,151.28186,-33.80985,151.28351,0,Marianna,,Yes,No,,2014.03.03_Australia_Sydney_Manly.Point,,Yes,No,Yes,alt2014.03.03_Australia_Sydney_Balgowlah_Manly.Point.TXT,,No,Yes,Yes,,Yes,Yes,,Yes,0568-0732,,2014.03.03_Sydney_Manly.Pont,Altimeter ran out of battery 2nd dive.,no gps stamp on photo files. GPS data in Data file.,,,,NA,NA,
29007,29,2014-03-04 11:25:00,2014-03-04 12:01:00,SYD,Australia,Australia,au,11,Manly Outside,Rocky,Sydney Harbour,New South Wales,Manly.Outside,Shallow,Engagement,13,36,1.6,10,0,21,-33.80655,151.30521,-33.7978,151.29776,0,C_Bailhache,,Yes,Yes,,2014.03.04_Australia_Sydney_Manly.Outside,,Yes,Yes,No,alt20140304_Australia_Sydney_Manly.Outside_Shelley.Beach.TXT,,No,Yes,Yes,,Yes,Yes,,Yes,0040-0688,,2014.03.05_Sydney_Manly.Outside,Reset Altimeter now unable to open comport in Fishtrap GUI to time sync. Time taken from GPS = on Altimeter Data/SVII camera data reads 05/03/2014 for all todays files instead of 04/03/2014,no gps stamp on photo files. GPS data in Data file.,Wall.Boulder.Gentle_Slope.Mixed,Macroalgae/Sponges/ascidians,Abundant Big sizes,NA,NA,Abundant urchins/overfishing?
29008,29,2014-03-04 13:08:00,2014-03-04 13:12:00,SYD,Australia,Australia,au,11,Shelley Beach,Rocky,Sydney Harbour,New South Wales,Shelley.Beach,Shallow,Engagement,13,4,1.6,8,0,21,-33.79836,151.2941,-33.7986,151.2941,0,Francesca_Truter,,No,No,,NA,,No,No,No,NA,,No,Yes,Yes,,No,Yes,,No,0692-0748,SVII prop.,2014.03.05_Sydney_Shelley.Beach,Reset Altimeter now unable to open comport in Fishtrap GUI to time sync. Time taken from GPS = on Altimeter Data/SVII camera data reads 05/03/2014 for all todays files instead of 04/03/2014,no gps stamp on photo files. GPS data in Data file.,Gentle_Slope.Boulder.Mixed,,,,,
