transectid,exp_id,start_datetime,end_datetime,campaing,region,country,country_code,timezone,reef_name,reef_type,sub_region,local_region,transects_reef_section,transects_type,transects_se_type,expedition_day,duration,transects_length,dive_maximum_depth,dive_visibility,dive_temperature,dive_start_lat,dive_start_lng,dive_end_lat,dive_end_lng,dive_team,dive_divers,tech_stereo_gopro,tech_stereo_gopro_valid,tech_stereo_gopro_comments,tech_stereo_gopro_name,tech_gopro_name,tech_altimeter,tech_altimeter_valid,tech_altimeter_synced,tech_altimeter_name,tech_altimeter_comments,tech_imu,tech_gps,tech_sensor,tech_floatie_gopro,tech_lasers,tech_sv_valid,tech_sv_camera,tech_sv_tilted,tech_sv_image_numbers,tech_sv_comments,tech_sv_name,tech_sv_issues,tech_engagement_notes,obs_topography,obs_reef_cover,obs_fish_life,obs_disease_incidence,obs_bleaching_intensity,obs_human_impacts,dive_observations
38035,39,2015-11-07 13:12:00,2015-11-07 13:50:00,Hawai,Pacific,United States,us,-10,Maui island,Fringing reef,Hawaii,Hawaii,Kama'ole Beach,Shallow,Scientific,6,38,0,12,10,28,20'41.984N,156'26.869W,20'42.574N,156'26.923W,1,"Peter Dalton, Christopher Mooney",No,No,N/A,N/A,N/A,Yes,Yes,Yes,alt20151107_Hawaii2_South.Maui.West.Side_MaaleaWest_Molokini_KamaoleBeach,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,No,No,Yes,UQ,Yes,1867-2354,None,2015.11.07_Hawaii2_South.Maui.West.Side,None,N/A,Mixed,Mixed sand and coral,Poor,Rare,Common,Fishing line,"Crossed large sand areas, and turned the camera off (at least twice). Ran over three separtate sections of reef. Large Halimeda beds in between."
38044,39,2015-11-08 09:28:00,2015-11-08 10:16:00,Hawai,Pacific,United States,us,-10,Maui island,Fringing reef,Hawaii,Hawaii,Ukumehahe,Shallow,Scientific,7,48,0,12,10,28,20'47.473N,156'35.145W,20'47.328N,156'34.340W,2,"Ben Neal, Ana Herrera",No,No,N/A,N/A,N/A,Yes,Yes,Yes,alt20151108_Hawaii2_West.Maui_Ukumehame_Olowalu_Lahaina,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,No,No,Yes,UQ,Yes,0004-0975,None,2015.11.08_Hawaii2_West.Maui,None,N/A,Gentle slope and spur and grooves,Coral and sand,Abundant small sizes,Rare,Highly frequent,None,Good cover but recent evidence of death from bleaching event. Algal overgrowth of some.
38045,39,2015-11-08 10:54:00,2015-11-08 11:42:45,Hawai,Pacific,United States,us,-10,Maui island,Fringing reef,Hawaii,Hawaii,Olowalu,Shallow,Scientific,7,48,0,10,15,28,20'48.255N,156'36.397W,20'48.239N,156'37.310W,3,"Peter Dalton, Christopher Mooney",No,No,N/A,N/A,N/A,Yes,Yes,Yes,alt20151108_Hawaii2_West.Maui_Ukumehame_Olowalu_Lahaina,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,No,No,Yes,UQ,Yes,0976-1967,None,2015.11.08_Hawaii2_West.Maui,None,N/A,Spur and groove,Coral,Average,Rare,Highly frequent,Fishing line,High mortality with algae covering recent death. Visible in Porites compressa.
38046,39,2015-11-08 12:32:00,2015-11-08 13:18:00,Hawai,Pacific,United States,us,-10,Maui island,Fringing reef,Hawaii,Hawaii,Lahaina,Shallow,Scientific,7,46,0,12,10,29,20'52.494N,156'41.024W,20'53.149N,156'41.437W,1,"Ben Neal, Ana Herrera",No,No,N/A,N/A,N/A,Yes,Yes,Yes,alt20151108_Hawaii2_West.Maui_Ukumehame_Olowalu_Lahaina,UWE #1 Logger. Micron Sensor,Yes,Yes,Yes,No,No,Yes,UQ,Yes,1976-2897,None,2015.11.08_Hawaii2_West.Maui,None,N/A,Terrace,Coral and sand,Average,Rare,Highly frequent,Moorings/trash/fishing line,Spare coral cover - not impressive transect. Just a normal flat reef. Lots of colony bleaching across all species. Last dive of the trip.
38005,44,2016-06-02 09:24:00,2016-06-02 10:25:00,Hawai,Pacific,United States,us,-10,Hawaii Island,Rocky reef,Hawaii,Hawaii,Pu'u Ali'i Bay,Shallow,Scientific/Engagement,1,45,1.8,12,30,27,,,,,1,Manuel Gonzalez-Rivero and Ana Herrera-Reveles,Yes,Yes,,2016.06.02_Hawaii_Big.Island_Puu.Alii.Bay,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,0004-0988,,SVII-A,,"Lava tubes, swimthroughs and abundant fish-life. 2min engagement dive around the lava tubes at the end of the dive. This area had abundant corals in 2015 and now very few are standing after the massive bleaching event late in 2015.",Sand patch andl limestome  ridges,turf algae,"abundant small sizes (Surgeons, parrotfishes)",none,very rare,None,"First half of the dive was done at around 13 m depth and we missed the ridge we sruveyed last year, until half way through the dive. Large mortality observed on Pocillopora species, predominatly Pocillopora meandrina, and less so on P. Eydouxi."
38004,44,2016-06-02 11:10:00,2016-06-02 12:04:00,Hawai,Pacific,United States,us,-10,Hawaii Island,Rocky reef,Hawaii,Hawaii,Keahole Point,Shallow,Scientific,1,45,1.8,12,30,27,,,,,2,Peter Dalton and Ana Herrera-Reveles,Yes,Yes,,2016.06.02_Hawaii_Big.Island_Keahole.Point,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,0992-1939,,SVII-A,,,Gentle slope. Lava rock as underlying substrate,turf algae,"abundant small sizes (Surgeons, parrotfishes)",none,rare on Pocillopora Eydouxi,None,Massive mortality on Pocillopora and Porites lobata. Cyanobacteria covering scatter colonies along the dive.  Circular figus/bateria mats covering small number of colonies.
38006,44,2016-06-02 12:57:00,2016-06-02 13:52:00,Hawai,Pacific,United States,us,-10,Hawaii Island,Rocky reef,Hawaii,Hawaii,Kaiwi Point,Shallow,Scientific,1,45,1.8,12,20,27,,,,,3,Manuel Gonzalez-Rivero and Peter Dalton,Yes,Yes,,2016.06.02_Hawaii_Big.Island_Kaiwi.Point,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,1944-2896,,SVII-A,,,Terrace,turf algae,"abundant small sizes (Surgeons, parrotfishes)",none,very rare,Aquarists collecting Yellow tank fish,Evident and common mortality of  large colonies of Porites lobata and Pocillopora meandrina. Section of the reef was sorrounded by a net where divers where collecting Yellow Tank fish for aquaria.
38007,44,2016-06-03 10:14:00,2016-06-03 11:00:00,Hawai,Pacific,United States,us,-10,Hawaii Island,Rocky reef,Hawaii,Hawaii,Mahukona,Shallow,Scientific,2,45,1.8,12,20,27,,,,,1,Manuel Gonzalez-Rivero and Ana Herrera-Reveles,Yes,Yes,,2016.06.03_Hawaii_Big.Island_Mahukona,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,0004-0962,,SVII-A,,,Terrace,turf algae,"abundant small sizes (Surgeons, parrotfishes)",none,very rare,None,High mortality amongst Pocillopora species. Large amount of sea urchins. Cyanobacteria matts abuundant. Coral composition mostly dominated by Porites lobata.
38008,44,2016-06-03 12:18:00,2016-06-03 13:03:00,Hawai,Pacific,United States,us,-10,Hawaii Island,Rocky reef,Hawaii,Hawaii,Kawaihae,Shallow,Scientific,2,45,1.8,12,20,27,,,,,2,Peter Dalton and Ana Herrera-Reveles,Yes,Yes,,2016.06.03_Hawaii_Big.Island_Kawaihae,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,0967-1895,,SVII-A,,,Spoors and Grooves,turf algae,"abundant small sizes (Surgeons, parrotfishes)",none,very rare,None,Evident moretality of Porites compressa (branching species) during the first half of the dive. 10-20 COTs observed along the transect
38009,44,2016-06-04 09:54:10,2016-06-04 10:41:09,Hawai,Pacific,United States,us,-10,Hawaii Island,Fringing reef,Hawaii,Hawaii,Puako,Shallow,Scientific,3,45,1.8,12,30,27,,,,,2,Peter Dalton and Ana Herrera-Reveles,Yes,Yes,,2016.06.04_Hawaii_Big.Island_Puako,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,0003-0983,,SVII-A,,,Terrace,turf algae,abundant small sizes,very rare,very rare,None,Mortality of Pocillopora and Porites was less intense (40% estimated mortality). Abudant parrotfish (terminal phase). 3 COTs observed.
38010,44,2016-06-04 11:25:42,2016-06-04 12:10:23,Hawai,Pacific,United States,us,-10,Hawaii Island,Fringing reef,Hawaii,Hawaii,Anaeho'omalu,Shallow,Scientific,3,45,1.8,12,30,27,,,,,1,Manuel Gonzalez-Rivero and Ana Herrera-Reveles,Yes,Yes,,2016.06.04_Hawaii_Big.Island_Anaeho-Omalu,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,1001-1942,,SVII-A,,,Terrace,coral,abundant small sizes,none,none,none,Less mortality as in other reefs. Fields of Porites compressa with high mortality only at beggining of the dive.
38011,44,2016-06-04 12:57:26,2016-06-04 13:38:50,Hawai,Pacific,United States,us,-10,Hawaii Island,Fringing reef,Hawaii,Hawaii,Kiholo,Shallow,Scientific,3,45,1.8,12,30,27,,,,,3,Manuel Gonzalez-Rivero and Peter Dalton,Yes,Yes,,2016.06.04_Hawaii_Big.Island_Kiholo,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,1946-2759,,SVII-A,,,Terrace,coral,abundant small sizes,none,none,none,Large meadows of Porites compresa alive
38012,44,2016-06-05 09:42:19,2016-06-05 10:20:57,Hawai,Pacific,United States,us,-10,Hawaii Island,Rocky reef,Hawaii,Hawaii,Kuahako Bay,Shallow,Scientific,4,45,1.8,12,30,27,,,,,1,Manuel Gonzalez-Rivero and Ana Herrera-Reveles,Yes,Yes,,2016.06.05_Hawaii_Big.Island_Kuahako.Bay,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,0001-0784,,SVII-A,,,Gentle slope,Turf algae,abundant small sizes,none,none,fishing lines,Mortality on Porites and Pocillopora colonies was high (>50%). Sea urchins abundant. COTs observed in low densities
38013,44,2016-06-05 11:19:34,2016-06-05 13:06:29,Hawai,Pacific,United States,us,-10,Hawaii Island,Rocky reef,Hawaii,Hawaii,Keawakaheka Point,Shallow,Scientific,4,45,1.8,12,30,27,,,,,2,Peter Dalton and Ana Herrera-Reveles,Yes,Yes,,2016.06.05_Hawaii_Big.Island_Keawakaheka.Point,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,0788-1763,,SVII-A,,,Gentle slope,Turf algae,abundant small sizes,none,none,none,Mortality on Porites and Pocillopora colonies was high (>50%). Sea urchins abundant. COTs observed in low densities
44011,44,2016-06-05 12:34:34,2016-06-05 12:42:00,Hawai,Pacific,United States,us,-10,Hawaii Island,Rocky reef,Hawaii,Hawaii,The Dome lava tube,Shallow,Engagement,4,5,0.1,10,30,27,,,,,3,Manuel Gonzalez-Rivero and Peter Dalton,No,No,,,,No,No,No,,,No,Yes,Yes,,No,Yes,SVI,No,1764-1871,,SVII-A,,"Dive inside a lava tube called ""The Dome"". A couple of short runs into the tube. Light filtering into the dome create a nice effect inside the tube.",,,,,,,
38014,44,2016-06-05 13:44:47,2016-06-05 14:33:04,Hawai,Pacific,United States,us,-10,Hawaii Island,Rocky reef,Hawaii,Hawaii,Kahulu'u Bay,Shallow,Scientific,4,45,1.8,12,30,27,,,,,3,Peter Dalton and Manuel Gonzalez-Rivero,Yes,Yes,,2016.06.05_Hawaii_Big.Island_Kahulu'u.Bay,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,1872-2723,,SVII-A,,,Gentle slope,Turf algae,abundant small sizes,none,none,none,Mortality on Porites and Pocillopora colonies was high (>50%). Sea urchins abundant. COTs observed in low densities
38022,44,2016-06-08 09:58:24,2016-06-08 10:43:53,Hawai,Pacific,United States,us,-10,Molokai Island,Fringing reef,Hawaii,Hawaii,Waia Kane,Shallow,Scientific,7,45,1.8,12,15,26,,,,,1,Manuel Gonzalez-Rivero and Ana Herrera-Reveles,Yes,Yes,,2016.06.08_Hawaii_Big.Island_SE.Wai'a.Kane,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,0005-0721,,SVII-A,,,Terrace/Spoor&Groove,coral,poor,none,none,fishing line,Pocillopora spp where much less affected here than in the Big Island. Macroalgae is abundant in pathes along the reef. Sea urchin abundant but less than in the Big Island. Large diversity of corals. Fish were low in abundance. Observed parrotfish were initial phases.
38023,44,2016-06-08 11:34:47,2016-06-08 12:35:29,Hawai,Pacific,United States,us,-10,Molokai Island,Fringing reef,Hawaii,Hawaii,Palaau,Shallow,Scientific,7,45,1.8,12,5,26,,,,,2,Peter Dalton and Ana Herrera-Reveles,Yes,Yes,,2016.06.08_Hawaii_Big.Island_Palaau,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,0842-1589,,SVII-A,,,Terrace/Spoor&Groove,coral,low viz,none,none,none,Very poor visinilitity (1-2m). Dive only covered a smal portion of the transect.
38024,44,2016-06-08 13:31:49,2016-06-08 14:20:56,Hawai,Pacific,United States,us,-10,Molokai Island,Fringing reef,Hawaii,Hawaii,Kaunakakai,Shallow,Scientific,7,45,1.8,12,15,26,,,,,3,Peter Dalton and Manuel Gonzalez-Rivero,Yes,Yes,,2016.06.08_Hawaii_Big.Island_Kaunakakai,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,1591-2575,,SVII-A,,,Terrace/Spoor&Groove,coral,poor,very rare,none,none,Large meadows of Porites compressa. High percentage of coral cover. Low abundance of fish.
38037,44,2016-06-09 09:06:38,2016-06-09 09:53:07,Hawai,Pacific,United States,us,-10,Lanai Island,Fringing reef,Hawaii,Hawaii,Kapua,Shallow,Scientific,8,45,1.8,12,20,26,,,,,1,Manuel Gonzalez-Rivero and Ana Herrera-Reveles,No,No,,,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,None,No,Yes,SVI,Yes,0001-0966,,SVII-A,,,Spoors and Grooves,coral,abundant small sizes,none,none,none,46 COTs counted. Patches of macroalgae found along the reef. High coral cover. Large Terminal Phase parrotfish observed.
38040,44,2016-06-09 10:47:52,2016-06-09 11:37:02,Hawai,Pacific,United States,us,-10,Lanai Island,Rocky reef,Hawaii,Hawaii,Manele Bay,Shallow,Scientific,8,45,1.8,12,20,26,,,,,2,Peter Dalton and Ana Herrera-Reveles,No,No,,,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,None,No,Yes,SVI,Yes,0968-1963,,SVII-A,,,Mixed,Igneous rock,abundant small sizes,none,common on Pocillopora,fishing lines / anchor,Patches Laurencia and Halimedia macroalgae. Large school of the Blue stripe snapper (introduced species).
38018,44,2016-06-09 13:08:00,2016-06-09 13:57:55,Hawai,Pacific,United States,us,-10,Lanai Island,Fringing reef,Hawaii,Hawaii,S Maunalei,Shallow,Scientific,8,45,1.8,12,10,26,,,,,3,Peter Dalton and Manuel Gonzalez-Rivero,No,No,,,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,None,No,Yes,SVI,Yes,2080-3123,,SVII-A,,,Spoors and Grooves,coral,average,none,common on Pocillopora,none,"High and diverse coral cover. Similar to the reefs in Molokai. Montipora, encrusting and branching morphologies, dominate the reef (>60%)."
38017,44,2016-06-10 08:38:46,2016-06-10 09:26:49,Hawai,Pacific,United States,us,-10,Lanai Island,Fringing reef,Hawaii,Hawaii,NE Maunalei,Shallow,Scientific,9,45,1.8,12,10,26,,,,,1,Manuel Gonzalez-Rivero and Ana Herrera-Reveles,Yes,Yes,,2016.06.10_Hawaii_Lanai.Island_NE.Maunalei,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,0008-01001,,SVII-A,,,Spoors and Grooves,coral,abundant small sizes,none,common on Pocillopora,high sedimentation / fine sediments,High diversity of corals. About 85% coral cover. Common patches of macroalgae (Laurencia). High amount of fine sediment traped on turf algae mats. 1 COT observed.
38016,44,2016-06-10 10:33:19,2016-06-10 11:16:59,Hawai,Pacific,United States,us,-10,Lanai Island,Fringing reef,Hawaii,Hawaii,Shipwreck beach,Shallow,Scientific,9,45,1.8,12,10,26,,,,,2,Peter Dalton and Ana Herrera-Reveles,Yes,Yes,,2016.06.10_Hawaii_Lanai.Island_Shipwreack.Beach,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,1002-1915,,SVII-A,,,Gentle slope,coral,poor,none,common on Pocillopora,high sedimentation trapped on turf algae,Transect start on limestone pavement with turned into a fringing reef on a gentle slope. Coral dominated (Montipora) the reef portion of the transect. Two COTs counted. High amount of fine sediment trapped among branches of coral colonies.
38023,44,2016-06-10 13:16:09,2016-06-10 13:56:36,Hawai,Pacific,United States,us,-10,Molokai Island,Fringing reef,Hawaii,Hawaii,Palauu,Shallow,Scientific,9,45,1.8,12,5,26,,,,,3,Peter Dalton and Manuel Gonzalez-Rivero,Yes,Yes,,2016.06.10_Hawaii_Molokai.Island_Palauu,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,1916-2617,,SVII-A,,,Spoors and Grooves,coral,low viz,none,none,high sedimentation trapped on turf algae,"Very poor visibility at moments. High coral cover. Porites compressa at depth and Montipora spp inside grooves and shallowers. Mortlaity observed on Pocillopora colonies, which are much less abundant than in the Big Island. Patches of dead corals were observed along the transect where macroalgae dominated the substrate (Halimeda spp)."
38032,44,2016-06-11 09:50:37,2016-06-11 10:35:42,Hawai,Pacific,United States,us,-10,Maui Island,Rocky reef,Hawaii,Hawaii,Waihe'e Point,Shallow,Scientific,10,45,1.8,12,15,26,,,,,1,Manuel Gonzalez-Rivero and Ana Herrera-Reveles,Yes,Yes,,2016.06.11_Hawaii_Maui.Island_N.Wailee.Point,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,0001-0929,,SVII-A,,,Gentle slope. Large Rock Boulders,Igneous rock,average,none,common on Pocillopora,none,"Abundant fish life at the end of the transect, mostly jacks, squirelfish, surgeonfish. Sinularia spp was observed perhaps less frequently than in the previous survey. Pocillopora corals were observed bleached and recently dead. Colonies of encrusting Montipora and Porites spp appeared highly fragmented."
38033,44,2016-06-11 13:29:05,2016-06-11 14:04:44,Hawai,Pacific,United States,us,-10,Maui Island,Fringing reef,Hawaii,Hawaii,Kahului Point,Shallow,Scientific,10,45,1.8,12,5,26,,,,,1,Manuel Gonzalez-Rivero and Ana Herrera-Reveles,Yes,Yes,,2016.06.11_Hawaii_Maui.Island_N.Kahalui.Bay,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,1277-2019,,SVII-A,,,Spoors and Grooves,coral,,none,none,high sedimentation / fine sediments,About 50% mortality observed on Montipora and Porites species. These species dominated about 100% coral cover previously (2015). Bleaching related mortality was already observed between surveys in 2015 (about 30-40% already). Spoors and Grooves closed together determine the topography of this site.
38019,44,2016-06-12 08:51:32,2016-06-12 09:37:50,Hawai,Pacific,United States,us,-10,Molokai Island,Fringing reef,Hawaii,Hawaii,Kamalo,Shallow,Scientific,11,45,1.8,12,5,26,,,,,4,Peter Dalton and Alberto Rodriguez-Ramirez,Yes,Yes,,2016.06.12_Hawaii_Molokai.Island_Kamalo,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,0003-0957,,SVII-A,,,Terrace,coral (Montipora spp),poor,rare,none,high sedimentation / fine sediments,"Montipora encrusting and branching dominated the reef cover, followed by branching Porites. Patches of cyanobacteria observed. Four colonies of Montipora apparently infected by a disease. Very poor fish life, mostly dominated by surgeonfish and butterfly fish."
38026,44,2016-06-12 10:27:39,2016-06-12 11:03:48,Hawai,Pacific,United States,us,-10,Molokai Island,Fringing reef,Hawaii,Hawaii,Kakahaia,Shallow,Scientific,11,45,1.8,12,5,26,,,,,1,Manuel Gonzalez-Rivero and Ana Herrera-Reveles,Yes,Yes,,2016.06.12_Hawaii_Molokai.Island_Kakahaia,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,0958-1709,,SVII-A,,,Spoors and Grooves,coral (Montipora spp),poor,rare,common on Pocillopora spp,high sedimentation / fine sediments,
38025,44,2016-06-12 11:44:58,2016-06-12 12:27:48,Hawai,Pacific,United States,us,-10,Molokai Island,Fringing reef,Hawaii,Hawaii,Kamiloloa,Shallow,Scientific,11,45,1.8,12,5,26,,,,,5,Manuel Gonzalez-Rivero and Alberto Rodruiguez-Ramirez,Yes,Yes,"Cameras flooded during the dive, and the camera pair used for the first transect was used instead. However, the right camera ran out of memory during the dive.",2016.06.12_Hawaii_Molokai.Island_Kamiloloa,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,1729-2611,,SVII-A,,,Shallow spoors and grooves,turf/sand,poor,none,common on Pocillopora spp,fishing nets,
38041,44,2016-06-13 08:17:16,2016-06-13 09:03:13,Hawai,Pacific,United States,us,-10,Maui Island,Fringing reef,Hawaii,Hawaii,Honolua Bay,Shallow,Scientific,12,45,1.8,12,10,27,,,,,4,Peter Dalton and Alberto Rodriguez-Ramirez,Yes,Yes,,2016.06.13_Hawaii_Maui.Island_Honolua.Bay,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,0006-0923,,SVII-A,,,Gentle slope,coral / rock,,none,none,,
38043,44,2016-06-13 10:03:24,2016-06-13 10:52:12,Hawai,Pacific,United States,us,-10,Maui Island,Fringing reef,Hawaii,Hawaii,Kahekili,Shallow,Scientific,12,45,1.8,12,10,27,,,,,2,Peter Dalton and Ana Herrera-Reveles,Yes,Yes,,2016.06.13_Hawaii_Maui.Island_Kahekili,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,0932-1784,,SVII-A,,,,,,,,,
38046,44,2016-06-13 11:39:20,2016-06-13 12:56:06,Hawai,Pacific,United States,us,-10,Maui Island,Fringing reef,Hawaii,Hawaii,Lahaina,Shallow,Scientific,12,45,1.8,12,10,27,,,,,1,Manuel Gonzalez-Rivero and Ana Herrera-Reveles,Yes,Yes,,2016.06.13_Hawaii_Maui.Island_Lahaina,,No,Yes,Yes,,No data recorded. Memory card issues,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,1787-2679,,SVII-A,,,,,,,,"Anchors, Fishing lines",
38036,44,2016-06-14 08:44:00,2016-06-14 09:35:00,Hawai,Pacific,United States,us,-10,Maui Island,Fringing reef,Hawaii,Hawaii,Ma'alea West,Shallow,Scientific,13,45,1.8,12,2,26,,,,,5,Manuel Gonzalez-Rivero and Alberto Rodruiguez-Ramirez,Yes,Yes,,2016.06.14_Hawaii_Maui.Island_Ma'alea.west,,No,Yes,Yes,,No data recorded. Memory card issues,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,0025-1085,,SVII-A,The altimeter did no recorded data. Memory card issues.,,Spoos and Grooves,coral,low viz,none,none,high sedimenation / fine sediment. Fishing lines,"High mortality observed on Porties massive, Pocillopora spp and Monitpora spp. Fine sediment trapped on truf algal mat overgowing recently dead colonies."
39016,44,2016-06-15 08:41:00,2016-06-15 09:23:00,Hawai,Pacific,United States,us,-10,Maui Island,Fringing reef,Hawaii,Hawaii,Molokini,Shallow,Scientific,14,45,1.8,12,30,26,,,,,1,Manuel Gonzalez-Rivero and Ana Herrera-Reveles,Yes,Yes,,2016.06.15_Hawaii_Maui.Island_Molokini,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,0017-0605,Underwater navegation was difficult because of the number of boats moored in the bay (~20). Hence the survey was very inconsistent half way through the transect. Better data was collected at both ends of the transect.,SVII-A,,,,,,,,,
38034,44,2016-06-15 10:19:00,2016-06-15 10:36:00,Hawai,Pacific,United States,us,-10,Maui Island,Fringing reef,Hawaii,Hawaii,Ahihi Bay,Shallow,Scientific,14,45,1.8,12,5,26,,,,,4,Peter Dalton and Alberto Rodriguez-Ramirez,Yes,Yes,,2016.06.15_Hawaii_Maui.Island_Ahihi.Bay,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,0628-0937,Very poor visibility. Hence the transect was shorten to only 20min,SVII-A,,,,,,,,,
38035,44,2016-06-15 11:36:00,2016-06-15 11:53:00,Hawai,Pacific,United States,us,-10,Maui Island,Fringing reef,Hawaii,Hawaii,Kama'ole Beach,Shallow,Scientific,14,45,1.8,12,2,26,,,,,1,Manuel Gonzalez-Rivero and Ana Herrera-Reveles,Yes,Yes,,2016.06.15_Hawaii_Maui.Island_Kama'ole.beach,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,1028-1336,Very poor visibility. Hence the transect was shorten to only 20min,SVII-A,,,,,,,,,
38045,44,2016-06-16 08:13:00,2016-06-16 08:51:00,Hawai,Pacific,United States,us,-10,Maui Island,Fringing reef,Hawaii,Hawaii,Olowalu,Shallow,Scientific,15,45,1.8,12,20,26,,,,,4,Peter Dalton and Alberto Rodriguez-Ramirez,Yes,Yes,,2016.06.16_Hawaii_Maui.Island_Olowalu,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,0001-0768,,SVII-A,,,Spoors and Grooves,,,,,,20-40 % of coral cover lost mostly on Porites and Pocillopora species.
38036,44,2016-06-16 09:41:00,2016-06-16 10:35:00,Hawai,Pacific,United States,us,-10,Maui Island,Fringing reef,Hawaii,Hawaii,Ma'alea West,Shallow,Scientific,15,45,1.8,12,5,26,,,,,1,Manuel Gonzalez-Rivero and Ana Herrera-Reveles,Yes,Yes,,2016.06.16_Hawaii_Maui.Island_Ma'alea.west,,Yes,Yes,Yes,,Back UWE - Trident sensor,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,0770-1838,,SVII-A,,,Gentle slope,,,,,,"Mortality evident in Porites, Pocillopora and Montipora. High amound of fine sediment trapped in turf algae mats."
38044,44,2016-06-16 11:15:00,2016-06-16 12:17:00,Hawai,Pacific,United States,us,-10,Maui Island,Fringing reef,Hawaii,Hawaii,Ukumehahe,Shallow,Scientific,15,45,1.8,12,5,26,,,,,5,Manuel Gonzalez-Rivero and Alberto Rodruiguez-Ramirez,Yes,Yes,,2016.06.16_Hawaii_Maui.Island_Ukumehahe,,No,Yes,Yes,,Altimeter froze at the end of the dive. Battery may need replacement,No,Yes,Yes,GoPro,No,Yes,SVI,Yes,1844-3121,,SVII-A,,,Spoors and Grooves,,,,,,
