transectid,exp_id,start_datetime,end_datetime,campaing,region,country,country_code,timezone,reef_name,reef_type,sub_region,local_region,transects_reef_section,transects_type,transects_se_type,expedition_day,duration,transects_length,dive_maximum_depth,dive_visibility,dive_temperature,dive_start_lat,dive_start_lng,dive_end_lat,dive_end_lng,dive_team,dive_divers,tech_stereo_gopro,tech_stereo_gopro_valid,tech_stereo_gopro_comments,tech_stereo_gopro_name,tech_gopro_name,tech_altimeter,tech_altimeter_valid,tech_altimeter_synced,tech_altimeter_name,tech_altimeter_comments,tech_imu,tech_gps,tech_sensor,tech_floatie_gopro,tech_lasers,tech_sv_valid,tech_sv_camera,tech_sv_tilted,tech_sv_image_numbers,tech_sv_comments,tech_sv_name,tech_sv_issues,tech_engagement_notes,obs_topography,obs_reef_cover,obs_fish_life,obs_disease_incidence,obs_bleaching_intensity,obs_human_impacts,dive_observations
30021,30,2014-07-30 13:55:00,2014-07-30 14:49:00,SEA,Southeast Asia,East Timor,tl,9,East Oecussi,Fringing,Timor-Leste,Coral Triangle,CSS.East.Oecussi.3,Shallow,Scientific,7,54,1.6,12,0,0,9'10.00800S,124'25.52466E,9'10.37974S,124'24.57783E,13,Dominic Bryant,"",No,No,Go-Pros were not used,"","",Yes,Yes,Yes,alt2014.07.30_Coral.Triangle_Timor.Leste_CSS.East.Oecussi.1_CSS.East.Oecussi.2_C,"",Yes,Yes,Yes,"",Yes,Yes,"",Yes,1921-2854,"","","","",Gentle slope,"Coral, soft corals",Abundant small sizes,Rare,Rare,"fishing lines, nets, marine debris"
30022,30,2014-07-31 09:12:00,2014-07-31 10:11:00,SEA,Southeast Asia,East Timor,tl,9,West Oecussi,Fringing,Timor-Leste,Coral Triangle,CSS.West.Oecussi.1,Shallow,Scientific,7,59,1.6,11.2,0,0,9'10.42901S,124'24.55703E,9'11.07918S,124'23.92983E,14,Pete Dalton,"",No,No,Go-Pros were not used,"","",Yes,Yes,Yes,alt2014.07.31_Coral.Triangle_West.Oecussi.1_West.Oecussi.2_West.Oecussi.3,"",Yes,Yes,Yes,"",Yes,Yes,"",Yes,0011-1017,"","","","",Gentle slope,"coral, sponges, soft corals, sand",Abundant small sizes,None,Very Rare,"fishing lines, nets, marine debris"
30023,30,2014-07-31 11:03:00,2014-07-31 12:00:00,SEA,Southeast Asia,East Timor,tl,9,West Oecussi,Fringing,Timor-Leste,Coral Triangle,CSS.West.Oecussi.2,Shallow,Scientific,7,57,1.6,10.8,0,0,9'11.18831S,124'23.49817E,9'11.60882S,124'22.63298E,13,Dominic Bryant,"",No,No,Go-Pros were not used,"","",Yes,Yes,Yes,alt2014.07.31_Coral.Triangle_West.Oecussi.1_West.Oecussi.2_West.Oecussi.3,"",Yes,Yes,Yes,"",Yes,Yes,"",Yes,1035-1988,"","","","",Gentle slope,Coral,Abundant big and small sizes,Very Rare,Very rare,fishing lines and nets
30024,30,2014-07-31 12:55:00,2014-07-31 13:49:00,SEA,Southeast Asia,East Timor,tl,9,West Oecussi,Fringing,Timor-Leste,Coral Triangle,CSS.West.Oecussi.3,Shallow,Scientific,8,0,1.6,10.3,0,0,9'11.84803S,124'22.17854E,9'11.78650S,124'21.11336E,14,Pete Dalton,"",No,No,Go-Pros were not used,"","",Yes,Yes,Yes,alt2014.07.31_Coral.Triangle_West.Oecussi.1_West.Oecussi.2_West.Oecussi.3,"",Yes,Yes,Yes,"",Yes,Yes,"",Yes,1993-2957,"",0,"",This dive many not be worth color correcting and stiching," almost 100% sand",Gentle slope,Sand,Below average,None,None
30025,30,2014-08-01 10:08:00,2014-08-01 11:03:00,SEA,Southeast Asia,East Timor,tl,9,Dili JC Backside,Fringing,Timor-Leste,Coral Triangle,CSS.Dili.J.C.1,Shallow,Scientific,8,55,1.6,10.8,0,0,8'31.13976S,125'37.44312E,8'31.19084S,125'36.70163E,13,Dominic Bryant,"",No,No,Go-Pros were not used,"","",Yes,Yes,Yes,alt2014.08.01_Coral.Triangle_Timor.Leste_CSS.Dili.J.C.1_CSS.Dili.J.C.2,"",Yes,Yes,Yes,"",Yes,Yes,"",Yes,0064-0966,"","","",about 47 minutes to about 50 minutes," turtle at 41 minutes",Gentle slope,Sponges and soft corals,Average,Rare,Rare
30026,30,2014-08-01 13:06:00,2014-08-01 13:55:00,SEA,Southeast Asia,East Timor,tl,9,Dili JC Frontside,Fringing,Timor-Leste,Coral Triangle,CSS.Dili.J.C.2,Shallow,Scientific,9,49,1.6,10.9,0,0,8'32.31020S,125'36.404948E,8'31.59138S,125'36.51381E,14,Pete Dalton,"",No,No,Go-Pros were not used,"","",Yes,Yes,Yes,alt2014.08.01_Coral.Triangle_Timor.Leste_CSS.Dili.J.C.1_CSS.Dili.J.C.2,"",Yes,Yes,Yes,"",Yes,Yes,"",Yes,1074-1950,"","",Connectiviy issues,"",Gentle slope,"Mixed- coral, soft coral, sponges, sand",Average to poor,None,None,""
31001,31,2014-08-06 11:46:00,2014-08-06 12:25:00,NOAA,Atlantic,United States,us,-5,Florida Upper Keys,Patch,Florida Keys,Great Caribbean,Hens And Chikens,Shallow,Scientific/Engagement,1,39,1.6,5,0,31,"","","","",2,"Christophe Bailhache, Manuel Gonzalez",No,No,New Heron 3+ and housing. Connection issues,"","",No,No,No,NA,New,No,Yes,Yes,go-pro,No,Yes,d,Yes,13-545,Right camera lost connection (Camera Battery issues),"",Right camera cuted off after 40 images,Heathly coral colonies,Reef crest. Patch reef,Sand/ Soft corals/Sponges,"Abundant large herbivorus (i.e., midnight parrotfish)",NA,Rare,Large number of turoists,Iconic site for NOAA Marine Sanctuaries Team. SVII travelled along the reef crest.
31002,31,2014-08-06 13:59:00,2014-08-06 14:20:00,NOAA,Atlantic,United States,us,-5,Jesus Christ Statue,Patch,Florida Keys,Great Caribbean,Jesus Christ Statue,Shallow,Engagement,1,39,1.6,50,0,0,"","","","",1,"Christophe Bailhache, Catherine Kim",No,No,"",No,"",Yes,No,No,NA,"",No,No,Yes,go-pro,Yes,Yes,d,No,"","","","","",Reef crest. Patch reef,Sponges,Abundant,BA,Rare,No,Popular site for tourism. Jesus Christ statue
31003,31,2014-08-07 14:37:41,2014-08-07 17:14:13,NOAA,Atlantic,United States,us,-4,Aquarius Reef Base,"",Florida Keys,Great Caribbean,Aquarius,Shallow,Engagement,2,157,0.744,20,0,30,"","","","",2,"Christophe Bailhache,  Manuel Gonzlaez",No,No,"","","",No,No,No,alt2014.08.07_FKNMS.North_Upper.Keys_Conch.Reef.TXT,NA,No,No,Yes,go-pro,No,Yes,d,Yes,25-614,"","","",3 levels of Aquarius,NA,NA,NA,NA,NA,NA,Aquaius underwater habitat used for scientific diving research.
31004,31,2014-08-07 16:35:00,2014-08-07 17:14:00,NOAA,Atlantic,United States,us,-5,Conch Reef,Terrace,Florida Keys,Great Caribbean,Conch Reef,Shallow,Scientific,2,39,1.6,10,0,0,"","","","",3,Manuel Gonzlaez And Catherine Kim,Yes,Yes,"",2014.08.07_Caribbean_FKNMS.North_USA_Conch.Reef,"",Yes,Yes,Yes,alt2014.08.07_FKNMS.North_Upper.Keys_Conch.Reef.TXT,NA,No,Yes,Yes,go-pro,Yes,Yes,d,Yes,623-1032,"","",App freezed. All survey at a fixed ISO,"",Soft coral terrace,Soft coral,"Low, no lion fish",none,none,none,""
31005,31,2014-08-08 13:13:00,2014-08-08 13:57:00,NOAA,Atlantic,United States,us,-5,Davis Reef,Spur And Grooves,Florida Keys,Great Caribbean,Davis Reef,Shallow,Scientific,3,44,1.6,10,0,0,24'55.44408N,80'30.09604W,24'55.04415N,80'30.51161W,3,Manuel Gonzlaez And Catherine Kim,Yes,Yes,"",2014.08.08_Caribbean_FKNMS.North_USA_Davis.Reef,"",No,No,No,alt2014.08.08_FKNMS.North_Upper.Reef_Davis.Reef_Crocker.Reef.TXT,NA,No,Yes,Yes,go-pro,Yes,Yes,c,Yes,23-478,"","","","",Soft coral terrace,Soft coral,Low,none,none,none,""
31006,31,2014-08-08 13:13:00,2014-08-08 13:57:00,NOAA,Atlantic,United States,us,-5,Crocker Reef,Spur And Grooves,Florida Keys,Great Caribbean,Crocker Reef,Shallow,Scientific,3,44,1.6,10,0,0,24'54.63854N,80'31.25678W,24'54.90166N,80'30.63323W,3,Manuel Gonzlaez And Catherine Kim,No,No,calibrated no transect videos,"","",No,No,No,"","",No,Yes,Yes,none,Yes,Yes,c,No,532-1080,"","","","",Soft coral terrace,Soft coral,low,none,none,"",""
31007,31,2014-08-09 13:00:00,2014-08-09 13:22:00,NOAA,Atlantic,United States,us,-5,Coral Nursery,"",Florida Keys,Great Caribbean,Coral Nursery,Shallow,Engagement,4,22,1.6,5,0,0,24'58.92533N,80'26.16298W,24'58.923715N,80'25.28663W,3,"Christophe Bailhache, Manuel Gonzalez",No,No,calibrated no transect videos,"","",Yes,Yes,Yes,alt2014.08.09_FKNMS.North_Upper.Reef_Nursery_Snapper.Ledge.TXT,"",No,Yes,Yes,none,Yes,Yes,c,No,16-398,"","","","","sandy bottom, coral nursery",NA,low,none,none,"",Nursery where corals are grown to outplant on to the reef
31008,31,2014-08-09 15:50:00,2014-08-09 16:59:00,NOAA,Atlantic,United States,us,-5,Snapper Ledge,Terrace,Florida Keys,Great Caribbean,Snapper Ledge,Shallow,Scientific/Engagement,4,69,1.6,10,0,0,24'58.92336N,80'25.28663W,24'58.87628N,80'25.32153W,3,"Christophe Bailhache, Manuel Gonzalez",No,No,calibrated no transect videos,"","",Yes,Yes,Yes,alt2014.08.09_FKNMS.North_Upper.Reef_Nursery_Snapper.Ledge.TXT,"",No,Yes,Yes,none,Yes,Yes,c,No,401-845,"","","","",soft coral terrace,Soft coral,"abundant small/med, lots of snappers",none,none,none,""
31009,31,2014-08-10 13:16:00,2014-08-10 14:48:00,NOAA,Atlantic,United States,us,-5,Molasses Reef,Patch,Florida Keys,Great Caribbean,Molasses Reef,Shallow,Scientific,5,92,1.6,20,0,0,24'0.44375N,80'22.60496W,25'0.56651N,80'22.49773W,3,"Christophe Bailhache, Manuel Gonzalez",No,No,calibrated no transect videos,"","",No,No,No,"",not turned on,No,Yes,No,none,Yes,Yes,c,No,14-1124,"surveyed at three different depths, 15ft, 45ft, 60ft","","","",soft coral terrace,"Soft coral, sponges","low, barracudas",none,none,none,Popular tourism dive and snorkel site. 'Most dived reef in the world.'
31010,31,2014-08-10 16:12:00,2014-08-10 16:42:00,NOAA,Atlantic,United States,us,-5,French Reef,Patch,Florida Keys,Great Caribbean,French Reef,Shallow,Engagement,5,30,1.6,5,0,0,25'2.95399N,80'20.91091W,25'2.47763N,80'20.47041W,3,"Christophe Bailhache, Manuel Gonzalez",No,No,calibrated no transect videos,"","",Yes,Yes,Yes,alt2014.08.10_FKNMS.North_Upper.Reef_French.Reef.TXT,"",No,Yes,No,none,Yes,Yes,c,No,1212-1755,"","","","",patch reef,Soft coral,low,none,none,"",""
31011,31,2014-08-11 15:04:00,2014-08-11 15:36:00,NOAA,Atlantic,United States,us,-5,Cheeca Rocks,Path,Florida Keys,Great Caribbean,Cheeca Rocks,Shallow,Engagement,6,32,1.6,5,0,0,25'53.81714N,80'36.95238W,24'53.76795N,80'36.98295W,2,Manuel Gonzalez And Christophe Bailhache,No,No,calibrated no transect videos,"","",Yes,Yes,Yes,alt2014.08.11_FKNMS.North_Upper.Reef_Cheeca.Rocks.TXT,spelled 'Chica' on backup drive,No,Yes,No,none,Yes,Yes,c,No,28-409,"","","","",patch reef,high coral cover,low,none,none,"",High coral cover area.
31012,31,2014-08-11 16:19:00,2014-08-11 16:37:00,NOAA,Atlantic,United States,us,-5,Cheeca Rocks,Path,Florida Keys,Great Caribbean,Cheeca Rocks,Shallow,Media,6,18,1.6,5,0,0,24'54.27456N,80'36.99909W,24'54.27308N,80'37.00431W,2,Manuel Gonzalez And Christophe Bailhache,No,No,calibrated no transect videos,"","",Yes,Yes,Yes,alt2014.08.11_FKNMS.North_Upper.Reef_Cheeca.Rocks.TXT,spelled 'Chica' on backup drive,No,Yes,No,none,Yes,Yes,c,No,409-526,"media, Sylvia Earle","","","",patch reef,high coral cover,low,none,none,"",High coral cover area.
31013,31,2014-08-12 12:07:00,2014-08-12 13:08:00,NOAA,Atlantic,United States,us,-5,Benwood Wreck,Wreck,Florida Keys,Great Caribbean,Benwood Wreck,Shallow,Engagement,7,61,1.6,15,0,0,25'3.14535N,80'19.92014W,25'3.14465N,80'19.91716W,4,Christophe Bailhache And NOAA,No,No,"","","",Yes,Yes,Yes,alt2014.08.12_FKNMS.North_Upper.Keys_Benwood_French.Reef_Molassas.Reef.txt,"file name mispelled on backup drive, Bellwood instead of Benwood",No,Yes,No,none,Yes,Yes,c,No,12-319,"","","","",wreck,Soft coral,low,none,none,"",Surveyed on the 30th anniversary of the wreck.
31014,31,2014-08-12 14:17:00,2014-08-12 15:12:00,NOAA,Atlantic,United States,us,-5,French Reef,Patch,Florida Keys,Great Caribbean,French Reef? (restoration Site),Shallow,Engagement,7,55,1.6,5,0,0,25'2.20071N,80'20.82913W,25'58.00371N,80'21.00229W,4,Manuel Gonzalez And Christophe Bailhache,No,No,"","","",Yes,No,Yes,alt2014.08.12_FKNMS.North_Upper.Keys_Benwood_French.Reef_Molassas.Reef.txt,altimeter froze during 1st dive?,No,Yes,No,none,Yes,Yes,c,No,354-1011,"","","","",patch reef,Soft coral,low,none,none,"",""
31015,31,2014-08-12 16:00:00,2014-08-12 16:28:00,NOAA,Atlantic,United States,us,-5,Molasses Reef,Patch,Florida Keys,Great Caribbean,Molasses Reef,Shallow,Engagement,7,28,1.6,5,0,0,25'0.64448N,80'22.33378W,25'0.64366N,80'22.33358W,2,Christophe Bailhache And NOAA,No,No,"","","",Yes,No,Yes,alt2014.08.12_FKNMS.North_Upper.Keys_Benwood_French.Reef_Molassas.Reef.txt,alimeter frozen,No,Yes,No,none,Yes,Yes,c,No,-1074,"","","","",Soft coral terrace,Soft coral,low,none,none,"",Popular tourism dive and snorkel site. 'Most dived reef in the world.'
31016,31,2014-08-13 10:10:00,2014-08-13 10:26:00,NOAA,Atlantic,United States,us,-5,Eagle Wreck,Wreck,Florida Keys,Great Caribbean,Eagle Wreck,Shallow,Engagement,7,16,1.6,28,0,0,25'52.18513N,80'34.19474W,24'52.18489N,80'34.19298W,5,Manuel Gonzalez And NOAA,No,No,"","","",Yes,Yes,Yes,alt2014.08.13_FKNMS.North_Upper.Keys_Eagle.Wreck_Cheeca.Rocks.txt,alt2014.08.13_FKNMS.North_Upper.Keys_Alligator.Reef_Lighthouse_Cheeca.Rocks on backup drive,No,Yes,No,none,Yes,Yes,c,No,28-261,"","","","",wreck,Soft coral,low,none,none,"",""
31017,31,2014-08-13 12:24:00,2014-08-13 13:08:00,NOAA,Atlantic,United States,us,-5,Cheeca Rocks,Path,Florida Keys,Great Caribbean,Cheeca Rocks,Shallow,Scientific,8,44,1.6,5,0,0,24'50.69221N,80'37.49941W,24'50.91291N,80'37.19698W,4,Christophe Bailhache And NOAA,No,No,"","","",Yes,Yes,Yes,alt2014.08.13_FKNMS.North_Upper.Keys_Eagle.Wreck_Cheeca.Rocks.txt,alt2014.08.13_FKNMS.North_Upper.Keys_Alligator.Reef_Lighthouse_Cheeca.Rocks on backup drive,No,Yes,No,none,Yes,Yes,c,No,292-964,"","","","",patch reef,high coral cover,low,none,none,"",High coral cover area.
31018,31,2014-08-13 14:16:00,2014-08-13 15:34:00,NOAA,Atlantic,United States,us,-5,Cheeca Rocks,Path,Florida Keys,Great Caribbean,Cheeca Rocks SPA,Shallow,Engagement,8,78,1.6,5,0,0,24'53.85548N,80'37.02324W,24'54.35666N,80'36.92294W,4,Christophe Bailhache And NOAA,No,No,"","","",Yes,Yes,Yes,alt2014.08.13_FKNMS.North_Upper.Keys_Eagle.Wreck_Cheeca.Rocks.txt,alt2014.08.13_FKNMS.North_Upper.Keys_Alligator.Reef_Lighthouse_Cheeca.Rocks on backup drive,No,Yes,No,none,Yes,Yes,c,No,979-1480,"","","","",patch reef,high coral cover,low,none,"","",High coral cover area.
32001,32,2014-09-20 09:57:00,2014-09-20 10:53:00,SEA,Southeast Asia,Indonesia,id,8,Wawontulap Zone Bunaken Nation,Fringing,Manado,Coral Triangle,Tanjung.Kelapa,Shallow,Scientific,1,55,1.6,12,0,29,1'24.90170N,124'37.72754E,1'25.32857N,124'37.02491E,13,Dominic Bryant,"",No,No,Go-Pros were not used,"","",Yes,Yes,Yes,alt2014.09.20_Coral.Triangle_Manado_Tanjung.Kelapa_Tanjung.Telling_Arakan,"",Yes,Yes,Yes,"",Yes,Yes,"",Yes,008-889,Tablet screen went black twice when firing,at 6 minutes and 22 minutes. It seemed to correct itself.,"",Weight for nose of orb B,"At about 10 minutes in, spectacular wall with excellent coral and fish life with",Gentle slope,"Mixed- coral, soft coral, sponges, rubble",Abundant small sizes,Very Rare,Very Rare
32002,32,2014-09-20 11:32:00,2014-09-20 12:10:00,SEA,Southeast Asia,Indonesia,id,8,Wawontulap Zone Bunaken Nation,Fringing,Manado,Coral Triangle,Tanjung.Telling,Shallow,Scientific,1,38,1.6,11.6,0,29,1'24.84245N,124'35.89637E,1'24.34011N,124'35.92516E,15,Pete Dalton,"",No,No,Go-Pros were not used,"","",Yes,Yes,Yes,alt2014.09.20_Coral.Triangle_Manado_Tanjung.Kelapa_Tanjung.Telling_Arakan,"",Yes,Yes,No,"",Yes,Yes,"",Yes,0891-1485,"","","","About 20 minutes in, field of sea stars (white with black spikes)",Gentle slope,"Mixed- coral, soft coral, sponges, rubble",Abundant small sizes,None,Very Rare,large fishing net
32003,32,2014-09-20 12:57:00,2014-09-20 13:44:00,SEA,Southeast Asia,Indonesia,id,8,Wawontulap Zone Bunaken Nation,Fringing,Manado,Coral Triangle,Arakan,Shallow,Scientific,1,46,1.6,12,0,29,1'23.51109N,124'32.54826E,1'23.28683N,124'32.01754E,13,Dominic Bryant,"",No,No,Go-Pros were not used,"","",Yes,Yes,Yes,alt2014.09.20_Coral.Triangle_Manado_Tanjung.Kelapa_Tanjung.Telling_Arakan,"",Yes,Yes,Yes,"",Yes,Yes,"",Yes,1487-2129,"","","Ended dive early due to second scooter battery issues; battery 6 low at start, cutting out in second and thrid gears.","",Gentle slope,"Mixed- Rubble, soft coral and sponges, sand, large bommies infrequent",Average,Very Rare,Very Rare,fishing nets and lines
32004,32,2014-09-21 10:27:00,2014-09-21 11:21:00,SEA,Southeast Asia,Indonesia,id,8,Western Mainland Manado,Fringing,Manado,Coral Triangle,Darunu.Bay,Shallow,Scientific,2,54,1.6,12,0,29,1'38.54040N,124'53.73797E,1'39.28286N,124'54.26531E,15,Pete Dalton,"",No,No,Go-Pros were not used,"","",Yes,Yes,Yes,alt2014.09.21_Coral.Triangle_Manado_Darunu.Bay_Kampung.Lonsa_Kuala.Moti,"",Yes,Yes,Yes,"",Yes,Yes,"",Yes,005-835,"","","","","Wall, gentle slope","Mixed- Coral, sponges, soft corals, rubble",Abundant small sizes,None,None,"fishing lines, trash"
32005,32,2014-09-21 11:52:00,2014-09-21 12:48:00,SEA,Southeast Asia,Indonesia,id,8,Western Mainland Manado,Fringing,Manado,Coral Triangle,Kampung.Lonsa,Shallow,Scientific,2,55,1.6,11.7,0,29,1'40.88283N,124'55.44276E,1'41.75175N,124'56.03565E,13,Dominic Bryant,"",No,No,Go-Pros were not used,"","",Yes,Yes,Yes,alt2014.09.21_Coral.Triangle_Manado_Darunu.Bay_Kampung.Lonsa_Kuala.Moti,"",Yes,Yes,Yes,"",Yes,Yes,"",Yes,836-1762,"","","","",Gentle Slope,"Mixed- coral, macroalgae, sponges, soft corals, sand",Abundant small sizes,Very rare,Common,"towel, fishing lines, marine debris"
32006,32,2014-09-21 13:42:00,2014-09-21 14:38:00,SEA,Southeast Asia,Indonesia,id,8,Western Mainland Manado,Fringing,Manado,Coral Triangle,Kuala.Mati,Shallow,Scientific,2,56,1.6,11.2,0,29,1'42.67727N,124'56.94983E,1'43.42991N,124'57.06547E,15,Pete Dalton,"",No,No,Go-Pros were not used,"","",Yes,Yes,Yes,alt2014.09.21_Coral.Triangle_Manado_Darunu.Bay_Kampung.Lonsa_Kuala.Moti,"",Yes,Yes,Yes,"",Yes,Yes,"",Yes,1765-2622,"","","Second scooter battery 6 was flat, could not complete dive",From 30 minutes onwards,Gentle slope,"Mixed-coral, sponges, soft corals, sand, rubble",Abundant small sizes,None,Very rare,"fishing lines, plastic trash"
32007,32,2014-09-22 10:53:00,2014-09-22 11:50:00,SEA,Southeast Asia,Indonesia,id,8,Tailise Island,Fringing,Manado,Coral Triangle,Kampung.Wawunion,Shallow,Scientific,3,55,1.6,12,0,29,1'53.17661N,125'5.31090E,1'52.68115N,125'4.85045E,13,Dominic Bryant,"",Yes,Yes,"",2014.09.22_Coral.Triangle_Manado_Kampung.Wawunion,"",Yes,Yes,Yes,alt2014.09.22_Coral.Triangle_Manado_Kampung.Wawunion_Aer.Bonua_Tanjung.Tambun,"",Yes,Yes,Yes,"",Yes,Yes,"",Yes,004-1038,Tablet screen went black at 16 minutes,"","",From 35 minutes to 40 minutes," stonefish at about 21 minutes",Gentle slope,"Mixed- coral, sponges, soft corals, sand",Abundant small sizes,Very Rare,Rare
32008,32,2014-09-22 12:34:00,2014-09-22 13:25:00,SEA,Southeast Asia,Indonesia,id,8,Tailise Island,Fringing,Manado,Coral Triangle,Aer.Bonua,Shallow,Scientific,3,51,1.6,11.5,0,29,1'51.07473N,125'3.73671E,1'51.65671N,125'3.99074E,15,Pete Dalton,"",Yes,Yes,"",2014.09.22_Coral.Triangle_Manado_Aer.Bonua,"",Yes,Yes,Yes,alt2014.09.22_Coral.Triangle_Manado_Kampung.Wawunion_Aer.Bonua_Tanjung.Tambun,"",Yes,Yes,Yes,"",Yes,Yes,"",Yes,1040-1868,"","","","At about 6 and 17 minutes, R-camera slope with abundant fish and good lighting",Gentle slope,"Mixed- coral, sponges, soft corals",Abundant big and small sizes,None,None,"fishing nets, fishing lines, trash"
32009,32,2014-09-22 14:20:00,2014-09-22 15:16:00,SEA,Southeast Asia,Indonesia,id,8,Tailise Island,Fringing,Manado,Coral Triangle,Tanjung.Tambun,Shallow,Scientific,3,56,1.6,12,0,29,1'48.60912N,125'2.76274E,1'49.31281N,125'2.91650E,13,Dominic Bryant,"",Yes,No,Right GoPro battery died mid-transect,"","",Yes,Yes,Yes,alt2014.09.22_Coral.Triangle_Manado_Kampung.Wawunion_Aer.Bonua_Tanjung.Tambun,"",Yes,Yes,Yes,"",Yes,Yes,"",Yes,1871-2730,Tablet screen went black four times within the first 7 minutes,"",Right GoPro died mid-transect," data not valid","",Steep slope,Coral,Abundant small sizes,Very Rare,Very Rare
32010,32,2014-09-24 10:38:00,2014-09-24 11:20:00,SEA,Southeast Asia,Indonesia,id,8,Bangka Island,Fringing,Manado,Coral Triangle,Kampung.Libas,Shallow,Scientific,4,41,1.6,12,0,29,1'50.22859N,125'8.82098E,1'50.72336N,125'8.49619E,13,Dominic Bryant,"",Yes,No,"Left GoPro stalled and would not restart.  Go Pro #6, connector #4.","","",Yes,Yes,Yes,alt2014.09.24_Coral.Triangle_Manado_Kampung.Libas_Sipi.Point_Kampung.Asabora,"",Yes,Yes,Yes,"",No,Yes,"",Yes,D: 0017-437," L: 0017-287"," R: 0017-433","At 18 minutes, app shut down to the home screen, camera continued to fire and would not stop until orb was turned off. At 28 minutes, the app shut down to home screen again, and would not restart and camera would not fire.","","Right laser would not turn on, but was on at the end of dive. Possible image discrepancy between the right and left camera. Remora issue, had to replace.","At 14 minutes, sting ray under D camera.",Flat,Sand,Poor,None
32011,32,2014-09-24 13:21:00,2014-09-24 14:15:00,SEA,Southeast Asia,Indonesia,id,8,Bangka Island,Fringing,Manado,Coral Triangle,Sipi.Point,Shallow,Scientific,4,55,1.6,11.6,0,29,1'46.42429N,125'7.84794E,1'45.37500N,125'7.87914E,15,Pete Dalton,"",Yes,Yes,"",2014.09.24_Coral.Triangle_Manado_Sipi.Point,"",Yes,Yes,Yes,alt2014.09.24_Coral.Triangle_Manado_Kampung.Libas_Sipi.Point_Kampung.Asabora,"",Yes,Yes,Yes,"",Yes,Yes,"",Yes,D:619-1547," L:0433-1397"," R: 615-1543","","","","",Gentle Slope,"Mixed- coral, sponges, soft corals, sand",Abundant big and small sizes,None
32012,32,2014-09-24 15:05:00,2014-09-24 16:00:00,SEA,Southeast Asia,Indonesia,id,8,Bangka Island,Fringing,Manado,Coral Triangle,Kampung.Asabora,Shallow,Scientific,4,54,1.6,10.8,0,29,1'44.72704N,125'8.28017E,1'44.06447N,125'9.00553E,15,Pete Dalton,"",Yes,Yes,"",2014.09.24_Coral.Triangle_Manado_Kampung.Asabora,"",Yes,Yes,Yes,alt2014.09.24_Coral.Triangle_Manado_Kampung.Libas_Sipi.Point_Kampung.Asabora,"",Yes,Yes,Yes,"",Yes,Yes,"",Yes,D:1551-2445," L:1401-2295"," R: 1547-2441","","","","",Gentle slope,"Mixed- coral, sponges, soft corals, sand, rubble",Abundant big and small sizes,None
32013,32,2014-09-25 09:16:00,2014-09-25 10:11:00,SEA,Southeast Asia,Indonesia,id,8,Bangka Island,Fringing,Manado,Coral Triangle,Muka.Kampung,Shallow,Scientific,5,54,1.6,12,0,29,"","","","",13,Dominic Bryant,"",Yes,Yes,"",2014.09.25_Coral.Triangle_Manado_Muka.Kampung,"",Yes,Yes,No,alt2014.09.25_Coral.Triangle_Manado_Muka.Kampung_Tanjung.Murrora_Sahoun.I,"",Yes,Yes,Yes,"",Yes,Yes,"",Yes,0012-0906,"","","NO GPS DATA FOR THE DAY WAS ATTACHED When altimeter was swiped with the magnet to turn on, the LED screen froze. Altimeter was opened and battery connection was disconnected and reconnected. This resulted in the Altimeter being reset to record at Jan 01 1970 00:00. Data is therefore not synced for the day.","From 20-25 minutes, tons of fish and coral.",Steep to gentle slope,"Coral, sand",Abundant big and small sizes,Very Rare,Rare,"Moorings, clothes, plastic bottles, fishing lines, fishing nets"
32014,32,2014-09-25 12:10:00,2014-09-25 13:06:00,SEA,Southeast Asia,Indonesia,id,8,Bangka Island,Fringing,Manado,Coral Triangle,Tanjung.Murrora,Shallow,Scientific,5,56,1.6,12,0,29,"","","","",15,Pete Dalton,"",Yes,Yes,"",2014.09.25_Coral.Triangle_Manado_Tanjung.Murrora,"",Yes,Yes,No,alt2014.09.25_Coral.Triangle_Manado_Muka.Kampung_Tanjung.Murrora_Sahoun.I,"",Yes,Yes,Yes,"",Yes,Yes,"",Yes,0909-2117,"","",NO GPS DATA FOR THE DAY WAS ATTACHED,"",Gentle slope to terrace,"Mixed- coral, sponges, soft corals, sand",Abundant big and small sizes,None,None,"Fishing lines, trash, plastic bottles"
32015,32,2014-09-25 14:03:00,2014-09-25 15:03:00,SEA,Southeast Asia,Indonesia,id,8,Bangka Island,Fringing,Manado,Coral Triangle,Sahoun.I,Shallow,Engagement,5,50,1.6,15,0,29,"","","","",13,Dominic Bryant,"","",Yes,Yes,"","","",Yes,Yes,No,"","",Yes,Yes,Yes,"",Yes,Yes,b,Yes,2121-2129,"Engagment. Tablet App turned off four minutes into the dive. The first attempt at restarting orb, the cameras fired, however the tablet did not connect. All other attempts were fruitless as no connections or firing. Symptoms typical of flat battery.","",NO GPS DATA FOR THE DAY WAS ATTACHED,"",Gentle Slope,"Sponges, soft corals, sand",Abundant small sizes,None,None
